Org_trayID,Full_TrayID,Baseline,TrayID,Transect_ID,Bank_Location,Germinant ID,Family,Genus,Species,Specific Epithet_wconservative cf,SPECIFIC_EPITHET_FINAL,WIS_Grouped,WIS,Longevity_1,Longevity_2,Habit,Functional_Group_1,Functional_Group_2,Nativity,Cultivar_Noxious,C_Value,C_Value_2
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U63,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U64,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U65,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U66,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U67,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U68,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U69,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U70,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U71,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U72,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U73,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U74,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U75,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U76,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U77,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U78,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U79,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U80,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U81,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U82,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U83,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U84,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U85,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U86,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U87,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U88,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U89,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U90,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U91,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U92,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U93,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U94,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U95,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U96,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U97,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U98,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U99,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U100,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U101,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U102,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U103,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U104,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U105,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U106,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U107,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U108,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U109,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U110,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U111,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U112,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U113,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U114,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U115,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U116,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U117,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U118,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U119,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U120,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U121,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U122,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U123,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U124,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U125,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U126,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U127,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U128,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U129,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U130,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U131,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U132,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U133,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U134,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U135,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
19,B15_0_BOTTOM,B15,0,B15-0,Lower,U136,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
25,B18_0_BOTTOM,B18,0,B18-0,Lower,G15,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
25,B18_0_BOTTOM,B18,0,B18-0,Lower,G16,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
25,B18_0_BOTTOM,B18,0,B18-0,Lower,G17,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
25,B18_0_BOTTOM,B18,0,B18-0,Lower,G20,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
25,B18_0_BOTTOM,B18,0,B18-0,Lower,G21,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
25,B18_0_BOTTOM,B18,0,B18-0,Lower,G22,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
25,B18_0_BOTTOM,B18,0,B18-0,Lower,G23,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
25,B18_0_BOTTOM,B18,0,B18-0,Lower,U1,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
25,B18_0_BOTTOM,B18,0,B18-0,Lower,U2,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,G3,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U1,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U2,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U3,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U4,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U5,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U6,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U7,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U8,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U9,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U10,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U11,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U12,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U13,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U14,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U15,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U16,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U17,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U18,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U19,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
26,B18_25_BOTTOM,B18,25,B18-25,Lower,U20,Juncaceae,cf. Juncus,sp.,cf. Juncus sp.,Juncus sp.,FACW-OBL,Juncus sp. (FACW-OBL),NA,NA,Graminoid,NA Graminoid,NA Graminoid,NA,NA,NA,NA
